Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label
22048,"Fri, 17 Mar 2017 23:19:13 +0000",topcoder,com,0,0,multipart/alternative,11,56,1,0,77,58825,0
22049,"Fri, 2 Nov 2018 01:23:12 +0530",sbi,co.in,0,0,text/plain,0,0,0,0,57,693,0
22050,"Mon, 29 Apr 2019 12:45:53 -0600",send,grammarly.com,0,0,multipart/alternative,32,129,0,0,32,108307,3
22051,"Thu, 07 Jun 2018 10:20:31 +0000 (UTC)",freshworks,com,0,0,multipart/alternative,0,5,0,0,92,10533,0
22052,"Sat, 2 Sep 2017 00:28:18 +0000",topcoder,com,0,0,multipart/alternative,36,126,1,1,48,119289,3
22053,"Tue, 1 Nov 2016 15:42:07 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,1,33,9210,2
22054,"Fri, 02 Feb 2018 01:54:26 +1100",cambridge-intelligence,com,0,0,multipart/alternative,7,32,1,0,56,39017,0
22055,"Mon, 12 Mar 2018 00:07:52 +0000",amazon,in,0,0,multipart/alternative,10,124,0,0,32,63061,3
22056,"Wed, 10 Jan 2018 15:38:40 -0800",email,nvidia.com,0,0,text/html,10,46,0,0,98,52648,3
22057,"Fri, 25 Aug 2017 18:07:11 +0000",google,com,1,0,multipart/alternative,4,12,0,0,33,5791,0
22058,"Thu, 9 May 2019 05:14:08 +0000 (GMT)",email,apple.com,0,0,multipart/alternative,11,40,0,0,24,34250,0
22059,"Sun, 22 Sep 2019 15:53:17 +0000",amazon,in,0,0,multipart/alternative,25,152,0,0,95,70188,3
22060,"Mon, 3 Apr 2017 15:13:59 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,16,66,0,1,102,65277,1
22061,"Thu, 19 Jul 2018 15:48:02 +0000 (UTC)",udacity,com,0,0,text/html,10,26,0,0,86,24788,3
22062,"Mon, 12 Oct 2015 16:27:52 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27376,0
22063,"Mon, 18 May 2015 21:36:41 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,19,0,0,23,20923,1
22064,"Fri, 07 Apr 2017 15:24:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
22065,"Mon, 06 Mar 2017 13:12:38 +0000",iiitd,ac.in,2,0,multipart/alternative,0,5,1,0,38,7402,2
22066,"Mon, 18 Apr 2016 15:37:13 +0000",springboard,com,0,0,multipart/alternative,0,12,0,1,52,23091,0
22067,"Tue, 09 May 2017 15:27:37 +0000",t,mail.coursera.org,0,0,multipart/alternative,6,29,1,0,57,29626,0
22068,"Mon, 15 May 2017 01:58:18 +0000",flipkartletters,com,0,0,text/html,37,87,1,0,137,62928,3
22069,"Wed, 12 Aug 2015 16:03:12 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,26988,0
22070,"Mon, 19 Mar 2018 08:31:44 -0000",edm,efinmail.com,0,0,multipart/alternative,3,13,0,0,99,5728,0
22071,"Tue, 04 Jul 2017 15:08:59 +0000 (UTC)",udacity,com,0,0,multipart/alternative,7,38,0,0,55,50984,3
22072,"Thu, 11 Jul 2019 01:45:23 -0700",google,com,0,0,text/html,20,84,0,0,32,25316,0
22073,"Fri, 29 Jul 2016 21:02:54 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,27,44299,2
22074,"Fri, 28 Aug 2015 12:26:34 +0000 (UTC)",piazza,com,0,0,multipart/alternative,0,11,0,1,16,4335,0
22075,"Thu, 3 Nov 2016 14:58:11 +0530",iiitd,ac.in,0,0,multipart/alternative,0,35,1,0,37,16951,2
22076,"Tue, 15 Nov 2016 04:45:02 -0800 (PST)",quora,com,0,0,multipart/alternative,8,104,1,0,132,80980,1
22077,"Wed, 25 Apr 2018 16:12:04 -0700",github,com,0,0,text/plain,0,1,0,0,64,375,0
22078,"Sat, 20 Jan 2018 13:54:50 -0800",google,com,0,0,multipart/alternative,4,17,1,0,108,13697,0
22079,"Thu, 25 May 2017 08:32:54 -0700",youtube,com,0,0,multipart/alternative,4,16,0,0,92,14528,1
22080,"Fri, 07 Apr 2017 15:14:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
22081,"Thu, 28 Feb 2019 23:56:14 +0000",mailer,netflix.com,0,0,multipart/alternative,10,50,0,0,45,38902,3
22082,"Tue, 12 Feb 2019 13:18:18 -0800",google,com,0,0,text/html,16,68,0,0,38,20068,0
22083,"Wed, 6 Sep 2017 05:18:25 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,5,41,0,0,29,29830,1
22084,"Fri, 22 Jul 2016 10:20:49 +0530 (IST)",indiatimes,com,0,0,text/html,0,127,1,0,79,79579,0
22085,"Mon, 04 Feb 2019 09:41:13 +0000",medium,com,0,0,multipart/alternative,8,37,0,0,21,29752,3
22086,"Tue, 26 Jun 2018 01:12:45 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,2,19,0,0,53,16838,1
22087,"Mon, 03 Jun 2019 09:36:04 -0400",ieee,org,0,0,multipart/alternative,2,27,1,0,49,5036,0
22088,"Sun, 14 Feb 2016 09:26:19 +0000",twitter,com,0,0,multipart/alternative,11,125,0,0,91,69438,1
22089,"Sun, 20 May 2018 09:57:09 +0000 (UTC)",udacity,com,0,0,multipart/alternative,26,58,0,0,56,72106,3
22090,"Mon, 1 Oct 2018 17:06:15 +0000",topcoder,com,0,0,multipart/alternative,2,26,1,0,108,38323,3
22091,"Wed, 06 Jan 2016 11:46:03 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,102,26968,0
22092,"Wed, 19 Jun 2019 23:20:16 -0700",google,com,0,0,text/html,20,83,1,0,35,24926,0
22093,"Mon, 15 Jul 2019 08:16:21 -0500 (CDT)",ieee,org,0,0,multipart/alternative,8,60,0,1,94,44657,0
22094,"Tue, 21 May 2019 17:30:17 +0000",signalprocessingsociety,org,0,0,multipart/alternative,10,76,1,1,69,87547,3
22095,"Fri, 07 Apr 2017 04:24:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
22096,"Thu, 6 Sep 2018 09:08:48 +0000",amazon,in,0,0,multipart/alternative,2,24,0,0,46,32811,0
22097,"Fri, 5 Apr 2019 10:06:05 -0500",cmsworkshops,com,0,0,text/plain,0,3,1,0,61,2761,0
22098,"Fri, 27 May 2016 20:06:15 +0000",glassdoor,com,0,0,text/html,8,27,1,0,33,35730,0
22099,"Mon, 02 Sep 2019 21:40:34 -0600",send,grammarly.com,0,0,multipart/alternative,32,128,0,0,36,105621,3
22100,"Mon, 8 Aug 2016 12:56:38 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,37,2491,2
22101,"Thu, 2 Nov 2017 23:28:37 +0530",iiitd,ac.in,0,0,multipart/alternative,0,14,1,0,31,7127,2
22102,"Sat, 10 Sep 2016 22:30:55 +0000",iiitd,ac.in,0,0,multipart/alternative,0,26,1,0,34,15383,2
22103,"Sun, 4 Dec 2016 20:24:32 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,11,1836,2
22104,"Fri, 07 Apr 2017 10:14:00 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
22105,"Tue, 15 Sep 2015 17:02:10 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,26937,0
22106,"Sun, 02 Sep 2018 12:03:45 +0000",quora,com,0,0,multipart/alternative,12,112,1,0,52,105311,1
22107,"Tue, 14 Nov 2017 05:34:11 -0800 (PST)",quora,com,0,0,multipart/alternative,14,111,1,1,132,101686,1
22108,"Mon, 18 Sep 2017 19:49:58 +0000 (UTC)",trello,com,0,0,multipart/alternative,3,23,0,0,99,26702,0
22109,"Wed, 19 Oct 2016 04:55:41 +0000",usebackpack,com,0,0,text/html,4,14,0,0,34,24676,0
22110,"Tue, 20 Feb 2018 11:29:02 +0000",redwolf,in,0,0,multipart/alternative,6,23,1,0,55,5433,3
22111,18 Jun 2018 04:52:23 +0530,,,0,0,text/plain,0,0,0,0,57,674,0
22112,"Fri, 30 Oct 2015 21:41:41 -0700",crm,jabong.com,0,0,text/html,0,6,0,0,31,1863,0
22113,"Mon, 19 Feb 2018 09:37:08 -0600",send,grammarly.com,0,0,multipart/alternative,33,117,0,0,27,207379,3
22114,"Tue, 02 May 2017 22:06:34 +0000",twitter,com,0,0,multipart/alternative,46,213,0,1,66,98948,1
22115,"Wed, 21 Mar 2018 03:33:56 +0000",amazon,in,0,0,multipart/alternative,5,36,1,0,55,20809,3
22116,"Thu, 12 Jan 2017 13:46:38 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,45,27721,2
22117,"Tue, 25 Oct 2016 11:43:33 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,100,4863,2
22118,"Fri, 3 Jul 2015 19:51:17 +0000 (UTC)",accounts,google.com,0,0,multipart/related,0,0,0,0,34,64977,0
22119,"Fri, 31 Mar 2017 16:37:08 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,0,0,66,8763,2
22120,"Fri, 16 Aug 2019 17:16:07 +0530",sbi,co.in,0,0,text/plain,0,0,1,0,57,739,0
22121,"Thu, 7 Apr 2016 18:44:45 +0530",iiitd,ac.in,3,0,multipart/alternative,3,24,1,0,71,12721,2
22122,"Sat, 30 Apr 2016 08:59:35 +0000",twitter,com,0,0,multipart/alternative,16,137,0,0,141,76816,1
22123,"Tue, 5 Sep 2017 07:56:23 +0000",oneplusstore,in,0,0,multipart/alternative,9,41,1,0,101,21919,3
22124,21 Aug 2017 13:20:30 +0530,,,0,0,multipart/mixed,1,1,0,0,71,172,3
22125,"Thu, 08 Oct 2015 07:45:42 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27082,0
22126,"Mon, 10 Jun 2019 07:01:35 +0000",amazon,in,0,0,multipart/alternative,21,169,0,0,96,74991,3
22127,"Mon, 15 Apr 2019 21:06:17 +0530",aicte-india,org,0,0,text/html,0,1,1,1,121,622,0
22128,"Sun, 11 Sep 2016 03:35:25 +0530",iiitd,ac.in,0,0,multipart/alternative,0,9,1,0,25,10173,2
22129,"Mon, 23 May 2016 17:24:19 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,112,1,0,75,86952,1
22130,"Thu, 02 Jun 2016 17:04:00 +0000",notifications,pinterest.com,0,0,multipart/alternative,7,40,0,0,56,38386,1
22131,"Thu, 3 Sep 2015 13:05:03 +0000",mail,goodreads.com,0,0,multipart/mixed,0,0,0,0,22,4,1
22132,"Thu, 7 Apr 2016 15:20:54 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,32,1489,2
22133,"Tue, 18 Apr 2017 00:39:29 +0000",youtube,com,0,0,multipart/alternative,28,129,1,0,60,89532,1
22134,"Fri, 25 Oct 2019 10:23:16 +0530 (IST)",indiatimes,com,0,0,text/html,11,153,1,1,50,77042,3
22135,"Thu, 10 Dec 2015 16:38:48 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,26901,0
22136,"Thu, 19 May 2016 11:13:53 +0000",youtube,com,0,0,multipart/alternative,21,79,1,0,54,74325,1
22137,"Mon, 24 Oct 2016 06:25:22 +0000",youtube,com,0,0,multipart/alternative,12,52,1,0,87,46327,1
22138,"Wed, 11 May 2016 09:53:58 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,100,1,0,68,85583,1
22139,"Wed, 4 May 2016 18:09:18 +0530",iiitd,ac.in,3,0,multipart/alternative,2,6,1,1,54,10461,2
22140,"Fri, 5 May 2017 14:58:21 +0000",redwolf,in,0,0,multipart/alternative,5,21,0,0,64,5990,3
22141,"Mon, 10 Oct 2016 10:58:06 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,17,80,0,0,50,62921,1
22142,"Sat, 20 Jul 2019 01:22:34 -0700",google,com,0,0,text/html,8,36,0,0,36,10969,0
22143,"Sun, 27 Aug 2017 03:53:21 +0530",iiitd,ac.in,0,0,multipart/alternative,0,13,1,0,72,7276,2
22144,"Fri, 8 Sep 2017 16:20:58 +0000",olacabs,com,0,0,multipart/mixed,2,32,0,0,34,77925,0
22145,"Sat, 8 Jul 2017 10:56:14 +0200",newsletter,foodpanda.in,0,0,multipart/alternative,11,34,0,0,39,45856,0
22146,"Sun, 3 Apr 2016 21:51:10 +0000",amazon,com,0,0,multipart/mixed,0,4,0,0,60,430915,0
22147,"Thu, 14 Dec 2017 02:53:20 -0800",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,75,4,1
22148,"Wed, 4 May 2016 01:52:20 +0530",iiitd,ac.in,0,0,multipart/alternative,0,2,0,0,94,5824,2
22149,"Sat, 03 Dec 2016 09:32:34 -0800 (PST)",quora,com,0,0,multipart/alternative,8,106,1,0,107,88567,1
22150,"Tue, 13 Dec 2016 09:38:53 +0000",twitter,com,0,0,multipart/alternative,8,53,1,0,66,40775,1
22151,"Wed, 28 Sep 2016 21:41:47 +0530 (IST)",,,0,0,text/html,0,4,1,0,41,2722,0
22152,"Wed, 08 Jun 2016 09:29:24 +0000",youtube,com,0,0,multipart/alternative,16,67,0,0,42,60801,1
22153,"Thu, 23 Nov 2017 00:24:37 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,3,15,0,0,83,18821,0
22154,"Mon, 17 Oct 2016 15:30:00 +0000",bookmyshow,com,0,0,multipart/mixed,0,0,1,0,12,226611,0
22155,"Wed, 22 Mar 2017 13:02:27 +0000",hackerearth,com,0,0,multipart/alternative,7,33,1,0,34,27992,0
22156,05 Aug 2017 14:20:30 +0530,,,0,0,text/plain,0,0,0,0,57,548,0
22157,"Thu, 03 Jan 2019 05:27:10 -0800",google,com,0,0,text/html,2,12,0,0,46,4326,0
22158,"Sun, 11 Sep 2016 18:34:30 +0000",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,27,552,2
22159,"Thu, 03 Dec 2015 06:56:56 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,39,27314,0
22160,"Wed, 04 Apr 2018 19:22:03 +0000 (UTC)",codalab,org,0,0,multipart/alternative,1,9,1,0,40,6007,0
22161,"Fri, 14 Oct 2016 16:05:40 +0530",iiitd,ac.in,0,0,multipart/mixed,0,9,1,1,44,2403468,2
22162,"Tue, 21 Nov 2017 20:59:35 +0000 (UTC)",mapbox,com,0,0,multipart/alternative,7,35,0,0,17,24501,3
22163,"Thu, 08 Jun 2017 07:23:48 +0000",hackerearth,com,0,0,multipart/alternative,4,18,1,0,40,31674,3
22164,"Thu, 7 Jul 2016 18:18:39 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,45,20495,1
22165,"Fri, 20 Nov 2015 17:12:15 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,26978,0
22166,"Tue, 31 Oct 2017 11:09:32 +0530",iiitd,ac.in,0,0,multipart/alternative,0,28,1,1,71,14749,2
22167,"Fri, 3 Nov 2017 11:25:15 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,11,28,0,0,50,25866,1
22168,"Mon, 25 May 2015 20:14:56 +0000",twitter,com,0,0,multipart/alternative,19,170,0,0,138,96911,1
22169,"Fri, 5 Oct 2018 10:15:43 +0000",centralesupelec,fr,0,0,text/html,4,16,0,0,74,9905,2
22170,"Sat, 17 Dec 2016 18:53:30 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,3,24,0,1,29,19623,1
22171,"Wed, 17 Jan 2018 00:06:00 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,76,4,3
22172,"Fri, 28 Sep 2018 09:40:30 +0000",mail,paypal.com,0,0,multipart/alternative,5,46,1,0,42,35972,3
22173,"Sat, 15 Jun 2019 16:52:53 +0200",thefork,com,0,0,multipart/alternative,14,52,1,0,50,40869,0
22174,"Thu, 12 Dec 2019 03:31:41 +0000",amazon,in,0,0,multipart/alternative,6,69,1,0,66,31731,3
22175,"Tue, 08 Sep 2015 16:35:56 +0000",google,com,8,0,multipart/alternative,3,9,0,0,45,5574,0
22176,"Thu, 14 Dec 2017 22:57:52 +0000",google,com,0,0,multipart/alternative,10,25,1,0,35,27102,0
22177,"Tue, 08 Aug 2017 13:26:01 +0000 (UTC)",datacamp,com,0,0,multipart/alternative,7,90,0,1,66,97781,3
22178,"Fri, 25 May 2018 19:47:33 +0000",topcoder,com,0,0,multipart/alternative,14,59,0,1,51,79949,0
22179,"Tue, 20 Dec 2016 10:25:10 +0530",iiitd,ac.in,6,0,multipart/mixed,0,0,0,0,113,1097439,2
22180,"Sat, 11 Jul 2015 12:37:10 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,26950,0
22181,"Thu, 1 Mar 2018 04:32:16 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,72,4,3
22182,"Sat, 23 Jul 2016 16:29:47 +0000 (GMT)",evernote,com,0,0,multipart/alternative,1,17,0,0,59,21612,0
22183,"Mon, 16 Jan 2017 14:59:56 +0000",usebackpack,com,0,0,text/html,4,16,0,0,33,24908,0
22184,"Wed, 29 Nov 2017 17:25:28 +0530",iiitd,ac.in,2,0,multipart/alternative,0,3,1,1,40,2085,2
22185,"Fri, 5 Jan 2018 08:26:06 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,64,0,0,58,28854,3
22186,"Mon, 3 Oct 2016 17:48:47 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,16,20499,1
22187,"Tue, 25 Jul 2017 18:12:36 +0530",iiitd,ac.in,1,0,multipart/mixed,1,10,1,0,70,26252698,2
22188,"Sat, 10 Aug 2019 09:36:02 +0000",amazon,in,0,0,multipart/alternative,28,167,0,0,34,77719,3
22189,"Thu, 13 Dec 2018 09:29:36 +0000",centralesupelec,fr,0,0,text/html,0,6,1,0,41,7769,2
22190,"Fri, 07 Apr 2017 15:02:01 +0530",nrsc,gov.in,0,0,multipart/alternative,0,4,1,0,32,1210,0
22191,"Sun, 22 Nov 2015 15:49:09 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,38,27220,0
22192,"Sat, 22 Dec 2018 04:37:18 -0800",google,com,0,0,text/html,8,36,0,0,38,11090,0
22193,"Sun, 23 Jul 2017 01:07:17 -0600",news,foodpanda.in,0,0,multipart/alternative,12,41,0,0,45,47234,3
22194,"Thu, 10 Aug 2017 02:38:02 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,48,4,3
22195,"Tue, 14 Jul 2015 01:03:46 -0700",google,com,0,0,multipart/alternative,0,12,0,0,59,2522,0
22196,"Mon, 13 Nov 2017 07:30:35 +0000 (UTC)",github,com,1,0,multipart/alternative,2,13,0,0,97,2318,2
22197,"Sat, 17 Jun 2017 09:41:59 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,40,4,3
22198,"Thu, 05 Dec 2019 20:49:32 +0530",mail,kotak.in,0,0,multipart/alternative,0,16,0,0,45,5130,0
22199,"Fri, 13 Oct 2017 07:33:59 +0530 (IST)",indiatimes,com,0,0,text/html,11,115,0,1,78,59303,3
22200,"Fri, 3 May 2019 12:00:54 +0000",signalprocessingsociety,org,0,0,multipart/alternative,10,66,0,1,147,86629,0
22201,"Sat, 16 Apr 2016 23:36:26 +0530",iiitd,ac.in,4,0,multipart/alternative,1,31,1,0,48,9524,2
22202,"Fri, 1 Mar 2019 18:46:23 -0500",coronainsights,com,0,0,multipart/alternative,0,6,1,0,44,6132,0
22203,"Mon, 18 Sep 2017 18:56:43 +0000",magoosh,intercom-mail.com,0,0,multipart/alternative,2,17,0,0,36,18377,3
22204,"Fri, 10 Aug 2018 05:44:41 +0000",,,0,0,multipart/alternative,8,61,0,0,82,24866,0
22205,"Fri, 25 Nov 2016 09:44:07 +0000",twitter,com,0,0,multipart/alternative,7,53,0,1,61,40766,1
22206,"Mon, 08 Jun 2015 07:49:41 -0000",hackerearth,co,0,0,multipart/alternative,4,14,1,0,43,9669,0
22207,"Sat, 19 Aug 2017 14:48:33 +0530",iiitd,ac.in,6,0,text/plain,0,0,1,0,21,173,2
22208,"Mon, 17 Dec 2018 18:23:16 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,4,13,0,1,54,17981,0
22209,"Fri, 8 Sep 2017 16:16:35 +0530",iiitd,ac.in,8,0,multipart/alternative,0,3,1,1,59,2373,2
22210,"Wed, 16 Aug 2017 17:39:16 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,28,128,0,1,63,102193,0
22211,"Wed, 24 May 2017 01:46:41 -0600",news,foodpanda.in,0,0,multipart/alternative,17,56,1,0,78,58097,3
22212,"Sat, 6 Feb 2016 11:06:00 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,17,496,2
22213,"Tue, 07 May 2019 06:20:00 +0000 (UTC)",medium,com,0,0,multipart/alternative,24,200,1,0,157,88304,3
22214,"Fri, 13 Apr 2018 16:06:14 +0000",topcoder,com,0,0,multipart/alternative,1,42,1,0,102,42158,0
22215,"Tue, 26 Feb 2019 06:25:49 +0000 (UTC)",medium,com,0,0,multipart/alternative,16,116,1,0,145,55331,0
22216,"Mon, 31 Dec 2018 10:36:26 -0600",send,grammarly.com,0,0,multipart/alternative,33,124,0,0,57,108726,3
22217,"Mon, 8 Feb 2016 13:43:10 +0530",iiitd,ac.in,0,0,multipart/alternative,0,7,1,0,33,2883,2
22218,"Mon, 20 Feb 2017 18:51:24 +0530",pvrcinemas,com,0,0,multipart/alternative,13,44,0,0,12,15290,3
22219,"Fri, 17 Nov 2017 01:20:30 +0800",nedm,asus.com,0,0,multipart/alternative,3,22,1,0,38,9873,0
22220,"Tue, 9 Jan 2018 11:40:35 -0600 (CST)",nvidia,com,0,0,multipart/alternative,16,49,0,1,37,62350,0
22221,"Thu, 7 Mar 2019 13:21:46 +0000 (GMT)",google,com,0,0,text/plain,0,0,1,0,91,1099,0
22222,"Tue, 23 May 2017 11:38:08 -0700",email,nvidia.com,0,0,text/html,10,35,0,0,53,41817,3
22223,"Wed, 31 Jul 2019 02:39:04 -0700",google,com,0,0,multipart/alternative,45,149,1,1,60,161223,0
22224,"Fri, 7 Jul 2017 18:27:38 +0000",iheartdogs-email,com,0,0,multipart/alternative,11,45,0,0,87,9801,3
22225,"Thu, 11 Feb 2016 18:32:46 +0530",iiitd,ac.in,0,0,multipart/alternative,11,22,1,0,96,23356,2
22226,"Sun, 28 Feb 2016 10:35:35 +0530",iiitd,ac.in,7,0,multipart/mixed,0,10,0,0,51,2697798,2
22227,"Thu, 22 Jun 2017 12:01:21 -0700",mentor,com,0,0,multipart/alternative,4,14,0,0,46,7009,3
22228,"Wed, 6 Feb 2019 12:25:56 +0100",centralesupelec,fr,0,0,multipart/alternative,9,69,1,0,105,28553,2
22229,"Wed, 12 Dec 2018 12:16:58 -0600",send,grammarly.com,0,0,multipart/alternative,12,49,1,0,40,56031,3
22230,"Mon, 17 Aug 2015 16:07:10 +0000",usebackpack,com,0,0,multipart/alternative,3,19,0,0,36,27695,0
22231,"Mon, 12 Mar 2018 05:24:44 +0000",,,0,0,multipart/alternative,2,33,0,0,61,12044,0
22232,"Tue, 11 Aug 2015 03:42:57 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,38,26879,0
22233,"Tue, 23 May 2017 00:03:47 +0000",amazon,in,0,0,multipart/alternative,6,116,0,0,31,53588,3
22234,"Wed, 4 Oct 2017 07:21:11 +0000",innerchef,com,0,0,multipart/alternative,6,36,0,0,54,44874,3
22235,"Fri, 9 Feb 2018 15:05:14 +0000",repositoryhosting,com,0,0,multipart/alternative,0,7,1,1,30,111851,3
22236,"Thu, 9 May 2019 14:21:44 +0200",iiitd,ac.in,0,0,multipart/alternative,8,47,1,0,27,41680,3
22237,"Thu, 30 May 2019 05:09:43 +0000",amazon,in,0,0,multipart/alternative,18,127,0,0,29,59237,3
22238,"Fri, 28 Apr 2017 11:07:25 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,11,85,0,0,58,82528,0
22239,"Sun, 25 Feb 2018 20:22:57 +0000 (UTC)",angel,co,0,0,text/html,3,55,1,1,56,51586,0
22240,"Thu, 17 Nov 2016 06:11:09 -0700",godaddy,com,0,0,text/html,1,36,0,0,50,37998,0
22241,"Tue, 21 Mar 2017 17:30:20 +0530",iiitd,ac.in,0,0,multipart/alternative,0,12,1,0,38,10920,2
22242,"Tue, 12 Mar 2019 04:17:54 -0700",google,com,0,0,text/html,4,20,0,0,35,6551,0
22243,"Wed, 6 Dec 2017 16:37:46 +0000",amazon,in,0,0,multipart/alternative,1,18,0,0,49,13074,0
22244,"Sat, 08 Aug 2015 17:54:19 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,36,27140,0
22245,"Tue, 18 Aug 2015 19:24:27 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,63,27112,0
22246,"Thu, 07 Sep 2017 23:16:15 +0000",m,mail.coursera.org,0,0,multipart/alternative,26,117,0,0,64,88318,3
22247,"Mon, 23 Oct 2017 06:13:26 +0000",amazon,in,0,0,multipart/alternative,7,54,0,0,96,27424,0
22248,"Tue, 5 Dec 2017 03:40:40 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,25,4,0
22249,"Wed, 18 May 2016 14:33:53 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,25,1521,2
22250,"Thu, 4 Oct 2018 00:34:42 +0000",amazon,in,0,0,multipart/alternative,27,154,0,0,111,71453,3
22251,"Sat, 08 Oct 2016 06:45:54 +0000",hackerrank,com,0,0,multipart/alternative,8,30,1,0,26,68444,0
22252,"Thu, 11 May 2017 15:41:21 +0000",twitter,com,0,0,multipart/alternative,8,66,0,0,53,39927,1
22253,"Sun, 24 Dec 2017 12:25:10 +0000 (UTC)",flipkartletters,com,0,0,text/html,6,25,0,0,39,20068,3
22254,"Mon, 8 Aug 2016 17:12:33 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,1,18,4857,2
22255,"Mon, 15 Oct 2018 11:06:37 +0000",centralesupelec,fr,0,0,text/html,0,3,0,0,55,22923,2
22256,"Thu, 12 Oct 2017 06:27:55 +0000",innerchef,com,0,0,multipart/alternative,5,37,0,0,76,43515,3
22257,"Fri, 29 Apr 2016 18:55:21 +0530",iiitd,ac.in,6,0,multipart/alternative,0,39,1,1,45,55171,2
22258,"Mon, 16 Oct 2017 17:02:53 +0530",iiitd,ac.in,0,0,multipart/alternative,0,38,1,1,106,43521,2
22259,"Wed, 9 May 2018 18:49:10 +0000",mailer,netflix.com,0,0,multipart/alternative,6,31,0,0,34,26740,0
22260,"Wed, 29 Jun 2016 19:09:07 -0700",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,39,4,1
22261,"Thu, 19 Oct 2017 15:17:05 +0000",twitter,com,0,0,multipart/alternative,24,122,0,0,74,69803,1
22262,"Wed, 14 Jun 2017 13:59:44 +0000",datacamp,com,0,0,multipart/alternative,8,41,0,1,12,68757,3
22263,"Mon, 29 May 2017 08:21:54 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,8,51,0,0,49,45858,1
22264,"Wed, 31 Oct 2018 05:00:25 +0000 (UTC)",gaanainfo,com,0,0,text/html,23,31,0,0,54,33572,0
22265,"Thu, 11 Oct 2018 15:20:44 +0000",centralesupelec,fr,0,0,multipart/mixed,0,0,1,0,37,2765650,2
22266,"Mon, 28 Jan 2019 02:58:25 +0000",,,1,0,multipart/alternative,0,4,1,0,77,2695,0
22267,"Fri, 3 Mar 2017 10:14:25 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,76,492403,2
22268,"Tue, 31 Oct 2017 07:17:49 -0700 (PDT)",quora,com,0,0,multipart/alternative,18,114,0,0,51,99734,1
22269,"Fri, 03 Nov 2017 11:10:01 +0000 (UTC)",github,com,1,0,multipart/alternative,5,14,0,0,45,2637,2
